filepath,text_asr,text_translated,intent,language,full_audio_path
en-GB~BALANCE/60268ba0c7abb7f83213890a.wav,hi how you doing I just need to know my account balance is today and see if I've got any transactions pending thank you,hi how you doing I just need to know my account balance is today and see if I've got any transactions pending thank you,BALANCE,en-GB,MInDS-14\audio\en-GB~BALANCE/60268ba0c7abb7f83213890a.wav
en-GB~BALANCE/60268e16c421a821df7c186e.wav,please show me my account balance,please show me my account balance,BALANCE,en-GB,MInDS-14\audio\en-GB~BALANCE/60268e16c421a821df7c186e.wav
en-GB~BALANCE/60268a64c7abb7f83213886d.wav,hello please can you tell me my account balance,hello please can you tell me my account balance,BALANCE,en-GB,MInDS-14\audio\en-GB~BALANCE/60268a64c7abb7f83213886d.wav
en-GB~BALANCE/60268c7bc7abb7f832138995.wav,hello I wonder if you can help me I'm after my current balance of my current account could you possibly let me know thank you,hello I wonder if you can help me I'm after my current balance of my current account could you possibly let me know thank you,BALANCE,en-GB,MInDS-14\audio\en-GB~BALANCE/60268c7bc7abb7f832138995.wav
en-GB~BALANCE/60268f34c7abb7f832138be1.wav,what is my account balance,what is my account balance,BALANCE,en-GB,MInDS-14\audio\en-GB~BALANCE/60268f34c7abb7f832138be1.wav
en-GB~CARD_ISSUES/60268ec9cfa37e1cf217b0da.wav,my bank card doesn't seem to be working I can't pay for anything using that,my bank card doesn't seem to be working I can't pay for anything using that,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268ec9cfa37e1cf217b0da.wav
en-GB~CARD_ISSUES/60268c1ec7abb7f83213895e.wav,hi there I'm having troubles in my card it doesn't seem to you working can you help,hi there I'm having troubles in my card it doesn't seem to you working can you help,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268c1ec7abb7f83213895e.wav
en-GB~CARD_ISSUES/60268f6bc7abb7f832138c5c.wav,I tried to use my bank card in a shop and my card was declined,I tried to use my bank card in a shop and my card was declined,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f6bc7abb7f832138c5c.wav
en-GB~CARD_ISSUES/60268fa8dc3604f481bcb889.wav,hi I'm just wondering if you're happy with my bank card please my cash but it's not working,hi I'm just wondering if you're happy with my bank card please my cash but it's not working,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268fa8dc3604f481bcb889.wav
en-GB~CARD_ISSUES/602691d9c7abb7f832138e3a.wav,I can't use my card unfortunately like I've tried paying so many times and it just doesn't go through the can't machine just accept my card keep saying declined I just don't understand why could you please help me,I can't use my card unfortunately like I've tried paying so many times and it just doesn't go through the can't machine just accept my card keep saying declined I just don't understand why could you please help me,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/602691d9c7abb7f832138e3a.wav
en-GB~CARD_ISSUES/60268e30cfa37e1cf217b0c4.wav,hi I'm how do you need to make a payment on my card and it says declined,hi I'm how do you need to make a payment on my card and it says declined,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268e30cfa37e1cf217b0c4.wav
en-GB~CARD_ISSUES/60268bd2c7abb7f832138931.wav,my car doesn't do to work in there do you know why that might be,my car doesn't do to work in there do you know why that might be,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268bd2c7abb7f832138931.wav
en-GB~CARD_ISSUES/60268f37c7abb7f832138be9.wav,my car doesn't seem to work would you be able to help you sort this,my car doesn't seem to work would you be able to help you sort this,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f37c7abb7f832138be9.wav
en-GB~CARD_ISSUES/60268e85cfa37e1cf217b0d4.wav,hello I was ordering something on Amazon but my card declined and literally Trinity it does not work at all even for other apps such as like Ebay or any any any transactions I was wondering if you can look into this matter for me,hello I was ordering something on Amazon but my card declined and literally Trinity it does not work at all even for other apps such as like Ebay or any any any transactions I was wondering if you can look into this matter for me,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268e85cfa37e1cf217b0d4.wav
en-GB~CARD_ISSUES/60268e31c7abb7f832138ad5.wav,hi my car doesn't seem to be working,hi my car doesn't seem to be working,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268e31c7abb7f832138ad5.wav
en-GB~CARD_ISSUES/60268addcfa37e1cf217b085.wav,hi I'm trying to use my card in the shop and it won't work,hi I'm trying to use my card in the shop and it won't work,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268addcfa37e1cf217b085.wav
en-GB~CARD_ISSUES/60268bb2c7abb7f832138916.wav,hi I'm just calling coz my card was declined in a supermarket this morning can you tell me why why my payment declined,hi I'm just calling coz my card was declined in a supermarket this morning can you tell me why why my payment declined,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268bb2c7abb7f832138916.wav
en-GB~CARD_ISSUES/60268f4cdc3604f481bcb855.wav,hello my card was declined can you help me,hello my card was declined can you help me,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f4cdc3604f481bcb855.wav
en-GB~CARD_ISSUES/60268f7ddc3604f481bcb877.wav,hi cards not working in ATM,hi cards not working in ATM,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f7ddc3604f481bcb877.wav
en-GB~CARD_ISSUES/60268f57c7abb7f832138c2f.wav,can you help me with my card,can you help me with my card,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f57c7abb7f832138c2f.wav
en-GB~CARD_ISSUES/60268ec3c7abb7f832138b30.wav,I was declined a payment on my card can you help please,I was declined a payment on my card can you help please,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268ec3c7abb7f832138b30.wav
en-GB~CARD_ISSUES/60268f2ec7abb7f832138bd5.wav,just wondering my card has been declined with not give me any reason why I like can you shed some light on,just wondering my card has been declined with not give me any reason why I like can you shed some light on,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f2ec7abb7f832138bd5.wav
en-GB~CARD_ISSUES/60268f52c7abb7f832138c23.wav,I need help with my heart it's not allowing me to use it and supermarket when I'm trying to pay it doesn't work I don't understand why my payment card has been declined as I have money in my account please can you help with my card,I need help with my heart it's not allowing me to use it and supermarket when I'm trying to pay it doesn't work I don't understand why my payment card has been declined as I have money in my account please can you help with my card,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f52c7abb7f832138c23.wav
en-GB~CARD_ISSUES/60268f72c7abb7f832138c6b.wav,hi what you can help me please I can't issue with my car I'm trying to use that and it's just not letting me money out the car I don't know if there's a problem with check on what issue is he called me I'm not a problem I would really like some company,hi what you can help me please I can't issue with my car I'm trying to use that and it's just not letting me money out the car I don't know if there's a problem with check on what issue is he called me I'm not a problem I would really like some company,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f72c7abb7f832138c6b.wav
en-GB~CARD_ISSUES/60268e0dc7abb7f832138ab7.wav,hello I'm ringing because I have an issue with my bank card whenever I try to use it in a shop it just says it's declined but the is plenty of money in there I wondered if you could help me,hello I'm ringing because I have an issue with my bank card whenever I try to use it in a shop it just says it's declined but the is plenty of money in there I wondered if you could help me,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268e0dc7abb7f832138ab7.wav
en-GB~CARD_ISSUES/60268f4fdc3604f481bcb857.wav,my car doesn't seem to be working,my car doesn't seem to be working,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f4fdc3604f481bcb857.wav
en-GB~CARD_ISSUES/60268f01c7abb7f832138b80.wav,can you help me with my car I can't use it it doesn't work,can you help me with my car I can't use it it doesn't work,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f01c7abb7f832138b80.wav
en-GB~CARD_ISSUES/60268f81c7abb7f832138c97.wav,hi there I'd like to know why my card doesn't work it doesn't work in either an ATM or a payment point and I'm unable to use it pay for things can you help me fix this issue or replace my car for me please,hi there I'd like to know why my card doesn't work it doesn't work in either an ATM or a payment point and I'm unable to use it pay for things can you help me fix this issue or replace my car for me please,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f81c7abb7f832138c97.wav
en-GB~CARD_ISSUES/60268fa8c7abb7f832138cff.wav,oh hello there I wonder if you can help me I've been using my Coventry in my car but it's been declined can you let me know why,oh hello there I wonder if you can help me I've been using my Coventry in my car but it's been declined can you let me know why,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268fa8c7abb7f832138cff.wav
en-GB~CARD_ISSUES/60268d70c7abb7f832138a47.wav,hi I've recently been sent a new bank card for my account I've tried to use his card and it's not letting me pay for anything I tried to pay for things in the shops and it just keeps getting too kind wondering if so I might be able to help because there is money in there I'm not too sure why,hi I've recently been sent a new bank card for my account I've tried to use his card and it's not letting me pay for anything I tried to pay for things in the shops and it just keeps getting too kind wondering if so I might be able to help because there is money in there I'm not too sure why,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268d70c7abb7f832138a47.wav
en-GB~CARD_ISSUES/60268f49c7abb7f832138c0c.wav,my card is not working,my card is not working,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f49c7abb7f832138c0c.wav
en-GB~CARD_ISSUES/60268b9ac7abb7f832138907.wav,I'm having an issue with my card it does not work and won't pay for thing,I'm having an issue with my card it does not work and won't pay for thing,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268b9ac7abb7f832138907.wav
en-GB~CARD_ISSUES/60268f04c7abb7f832138b88.wav,if my car's not working at the minute I have tried it and the payments declining it's not it's not going through,if my car's not working at the minute I have tried it and the payments declining it's not it's not going through,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f04c7abb7f832138b88.wav
en-GB~CARD_ISSUES/60268f83c7abb7f832138c9a.wav,hello I seem to be having a problem making payments with my bank card I don't know what the problem is would you like to know,hello I seem to be having a problem making payments with my bank card I don't know what the problem is would you like to know,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f83c7abb7f832138c9a.wav
en-GB~CARD_ISSUES/60268f5ec7abb7f832138c3e.wav,can you help me with my card my payment was declined,can you help me with my card my payment was declined,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f5ec7abb7f832138c3e.wav
en-GB~CARD_ISSUES/60268f77dc3604f481bcb871.wav,how can I speak to someone about a card not working,how can I speak to someone about a card not working,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f77dc3604f481bcb871.wav
en-GB~CARD_ISSUES/60268f84c7abb7f832138c9b.wav,my debit card won't work there is money in my account,my debit card won't work there is money in my account,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f84c7abb7f832138c9b.wav
en-GB~CARD_ISSUES/60268f0ac7abb7f832138b95.wav,I'm looking for some help I've just had in your bank card but when I went to use it and it doesn't do to register and if you have been declined can you help please,I'm looking for some help I've just had in your bank card but when I went to use it and it doesn't do to register and if you have been declined can you help please,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f0ac7abb7f832138b95.wav
en-GB~CARD_ISSUES/60268f27c7abb7f832138bca.wav,hi yes I've just been to the local shop to buy something and when I presented my card it wouldn't work but payment was declined it's just not working at all so I wonder whether you can sort the matter out for me please,hi yes I've just been to the local shop to buy something and when I presented my card it wouldn't work but payment was declined it's just not working at all so I wonder whether you can sort the matter out for me please,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f27c7abb7f832138bca.wav
en-GB~CARD_ISSUES/60268f52dc3604f481bcb85a.wav,why is my card not working,why is my card not working,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f52dc3604f481bcb85a.wav
en-GB~CARD_ISSUES/60268ea3dc3604f481bcb7ef.wav,hi I was wondering if you can help me I've been trying to use my card and it won't pay,hi I was wondering if you can help me I've been trying to use my card and it won't pay,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268ea3dc3604f481bcb7ef.wav
en-GB~CARD_ISSUES/60268cf7c7abb7f8321389e9.wav,I Disney help me I'm trying to pay with my card on my card not working,I Disney help me I'm trying to pay with my card on my card not working,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268cf7c7abb7f8321389e9.wav
en-GB~CARD_ISSUES/60268bc9c7abb7f83213892a.wav,hi yeah what is I've just been out the my card declined and I know I know about the money in now but the card keeps declining I'm wondering if you can help me,hi yeah what is I've just been out the my card declined and I know I know about the money in now but the card keeps declining I'm wondering if you can help me,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268bc9c7abb7f83213892a.wav
en-GB~CARD_ISSUES/60268f16dc3604f481bcb833.wav,I've got cars with you when it's not working it's not letting me pay even though I've got enough money in my account,I've got cars with you when it's not working it's not letting me pay even though I've got enough money in my account,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f16dc3604f481bcb833.wav
en-GB~CARD_ISSUES/60268e86c7abb7f832138b02.wav,hi I'm just confirming my card not working but I tried to use it and not getting any money out I'm not sure why so I just wondered if you could look into what happened,hi I'm just confirming my card not working but I tried to use it and not getting any money out I'm not sure why so I just wondered if you could look into what happened,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268e86c7abb7f832138b02.wav
en-GB~CARD_ISSUES/60268f25c7abb7f832138bc6.wav,my card isn't working it's not letting me take any money out,my card isn't working it's not letting me take any money out,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268f25c7abb7f832138bc6.wav
en-GB~CARD_ISSUES/60268eebc7abb7f832138b63.wav,hello my bank card is not working and it won't take payment,hello my bank card is not working and it won't take payment,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268eebc7abb7f832138b63.wav
en-GB~CARD_ISSUES/60268c08c7abb7f832138950.wav,hi yeah I'm just trying to make transaction using my debit card I know there's something you can put it was declined twice and I didn't they do it again so be nice to know what the problem is,hi yeah I'm just trying to make transaction using my debit card I know there's something you can put it was declined twice and I didn't they do it again so be nice to know what the problem is,CARD_ISSUES,en-GB,MInDS-14\audio\en-GB~CARD_ISSUES/60268c08c7abb7f832138950.wav
